01;SAINT-TRIVIER-DE-COURTES;1000;16,53;5,08333;46,4667
01;BOYEUX-SAINT-JEROME;300;16,94;5,46667;46,0333
01;CHATEAU-GAILLARD;1700;16,06;5,3;45,9667
01;PREMEYZEL;300;7,63;5,65;45,6833
01;ARANDAS;200;14,1;5,48333;45,9
01;CHATENAY;300;14,95;5,2;46,0333
01;INNIMOND;100;13,44;5,56667;45,7833
01;BOZ;500;7,31;4,9;46,4
01;BRIORD;900;12,29;5,46667;45,7833
01;REYRIEUX;4000;15,7;4,81667;45,9333
01;MATAFELON-GRANGES;700;21,54;5,56667;46,2667
01;DROM;200;7,78;5,36667;46,2167
01;CHATILLON-EN-MICHAILLE;3100;37,62;5,78333;46,1333
01;POLLIAT;2400;20,07;5,13333;46,25
01;VESANCY;500;10,7;6,08333;46,35
01;MASSIEUX;2400;3,1;4,83333;45,9167
01;SAINT-CYR-SUR-MENTHON;1600;16,93;4,98333;46,2667
01;SERRIERES-SUR-AIN;100;8,18;5,45;46,15
01;NIVOLLET-MONTGRIFFON;100;8,24;5,43333;45,9833
01;IZERNORE;2200;20,86;5,55;46,2167
01;SAINT-NIZIER-LE-DESERT;900;24,96;5,15;46,05
01;GUEREINS;1200;4,51;4,78333;46,1
01;ILLIAT;500;20,37;4,88333;46,1833
01;LA TRANCLIERE;300;14,75;5,26667;46,1167
01;SAINT-DIDIER-DE-FORMANS;1800;6,53;4,78333;45,95
01;MERIGNAT;100;3,17;5,43333;46,0667
01;SAINT-ELOI;400;14,26;5,15;45,9333
01;LA CHAPELLE-DU-CHATELARD;300;13,37;5,03333;46,0667
01;SAINT-JEAN-DE-NIOST;1400;14,19;5,21667;45,8333
01;SAVIGNEUX;1200;14,75;4,85;46
01;NATTAGES;500;10,33;5,76667;45,7333
01;SAINT-BENOIT;700;21,65;5,58333;45,7
01;DOUVRES;900;5,26;5,36667;45,9833
01;FRANCHELEINS;1200;13,56;4,8;46,0667
01;DORTAN;2100;18,11;5,66667;46,3167
01;SAINT-GERMAIN-LES-PAROISSES;400;16,27;5,61667;45,7667
01;MIRIBEL;9000;24,49;4,95306;45,8245
01;LANCRANS;1000;9,66;5,83333;46,1333
01;ECHENEVEX;1500;16,44;6,03333;46,3167
01;SAINT-JEAN-SUR-VEYLE;1100;11,21;4,91667;46,25
01;BILLIAT;400;13,7;5,78333;46,0667
01;L'ABERGEMENT-DE-VAREY;200;9,15;5,41667;46
01;VILLENEUVE;1400;26,79;4,83667;46,0212
01;VILLARS-LES-DOMBES;4300;24,65;5,01667;46
01;THEZILLIEU;300;26,25;5,6;45,8833
01;SAINT-ETIENNE-SUR-REYSSOUZE;500;13,82;5;46,4
01;SOUCLIN;300;13,19;5,41667;45,8667
01;SAINT-JUST;900;3,38;5,28;46,1903
01;CIVRIEUX;1300;19,76;4,88333;45,9167
01;ARGIS;400;7,84;5,48333;45,9333
01;TALISSIEU;500;4,8;5,71667;45,8667
01;BIRIEUX;200;15,83;5,03333;45,95
01;SAINT-JULIEN-SUR-VEYLE;700;9,84;4,95;46,2
01;THOIRY;4900;28,93;5,97973;46,2364
01;LAIZ;1100;10,31;4,88333;46,25
01;CRESSIN-ROCHEFORT;400;7,93;5,76667;45,7667
01;SAINT-CHAMP;100;5,14;5,73333;45,7833
01;SAINT-GEORGES-SUR-RENON;200;5,66;5,03333;46,1
01;LANTENAY;300;6,59;5,53333;46,05
01;VERNOUX;200;10,2;5,11667;46,4833
01;CORMARANCHE-EN-BUGEY;900;18,92;5,6;45,95
01;SAINTE-EUPHEMIE;1400;4,61;4,78333;45,9667
01;BEAUPONT;600;14,07;5,26667;46,4
01;BRENS;1000;6,9;5,69473;45,7187
01;RAMASSE;300;9,86;5,35;46,2
01;DIVONNE-LES-BAINS;7800;33,88;6,13333;46,3667
01;LEAZ;500;11,4;5,88333;46,1
01;VILLES;400;9,21;5,78333;46,0833
01;SAINT-JULIEN-SUR-REYSSOUZE;600;7,52;5,11667;46,4
01;GROSLEE;400;7,27;5,56667;45,7167
01;VANDEINS;600;9,4;5,08333;46,2167
01;VERJON;300;5,11;5,35;46,35
01;SAINT-ANDRE-SUR-VIEUX-JONC;1000;24,22;5,06667;46,15
01;SAINT-ANDRE-D'HUIRIAT;500;9;4,91667;46,2167
01;GRILLY;700;7,5;6,11667;46,3333
01;CESSY;3700;6,39;6,06667;46,3167
01;ORDONNAZ;100;14,88;5,53333;45,8333
01;VESCOURS;200;12,48;5,03333;46,4667
01;MEILLONNAS;1300;17,74;5,35;46,25
01;GEOVREISSET;900;3,31;5,6;46,25
01;CEYZERIEU;900;19,72;5,73333;45,8333
01;BEARD-GEOVREISSIAT;900;4,69;5,56667;46,2
01;LA BURBANCHE;100;10,82;5,56667;45,85
01;PERREX;800;11,07;4,98333;46,2333
01;VILLEMOTIER;600;13,86;5,31667;46,35
01;JASSERON;1400;18,93;5,33333;46,2167
01;CORVEISSIAT;600;22,69;5,48333;46,2333
01;JOURNANS;300;2,43;5,33333;46,15
01;SERMOYER;700;16,7;4,98333;46,5
01;CHARIX;300;18,27;5,68333;46,1833
01;ARBIGNIEU;500;13,07;5,65;45,7333
01;LEYSSARD;200;9,13;5,46667;46,1667
01;SAINT-JEAN-DE-THURIGNEUX;600;16;4,88333;45,95
01;FRANS;2000;7,98;4,78333;45,9833
01;TENAY;1100;13,12;5,5;45,9167
01;BAGE-LA-VILLE;2900;39,68;4,95;46,3167
01;MONTMERLE-SUR-SAONE;3800;4,16;4,76667;46,0833
01;COURMANGOUX;500;14,82;5,36667;46,3333
01;BANEINS;600;8,91;4,9;46,1167
01;LAGNIEU;6700;27,25;5,35;45,9
01;ATTIGNAT;2700;18,69;5,16667;46,2833
01;SAINT-ANDRE-DE-BAGE;600;2,7;4,91667;46,3
01;PONT-DE-VAUX;2200;7,54;4,93333;46,4333
01;AMBERIEU-EN-BUGEY;12800;24,6;5,35;45,95
01;PEYZIEUX-SUR-SAONE;400;8,66;4,81667;46,1167
01;CROZET;1800;27,47;6,01251;46,2806
01;SEYSSEL;900;2,4;5,83194;45,9597
01;BEYNOST;4300;10,64;5;45,8333
01;VERSONNEX;2100;5,89;6,09723;46,3023
01;SAINT-LAURENT-SUR-SAONE;1700;0,53;4,83333;46,3
01;ARTEMARE;1100;3,75;5,7;45,8667
01;MONTRACOL;900;14,56;5,11667;46,1833
01;PARVES;300;5,53;5,75;45,75
01;PUGIEU;100;4,85;5,65;45,8167
01;VIRIEU-LE-GRAND;1100;12,55;5,65;45,85
01;SAINT-REMY;800;7,38;5,16667;46,1833
01;RANCE;600;9,53;4,86667;45,9667
01;GRIEGES;1800;14,87;4,85;46,25
01;GRAND-CORENT;100;7,13;5,43333;46,2
01;OUTRIAZ;300;5,91;5,55;46,0667
01;MONTAGNIEU;500;6,22;5,46667;45,8
01;CHAMPAGNE-EN-VALROMEY;700;18,16;5,68333;45,9
01;AMBERIEUX-EN-DOMBES;1600;15,92;4,9;46
01;LA BOISSE;2900;9,4;5,03333;45,85
01;PARCIEUX;1100;3,14;4,81667;45,9167
01;SAINT-DIDIER-D'AUSSIAT;800;15,22;5,06667;46,3
